recipe_id,recipe_name,calories,protein,fat,carbs,protein_proportion,fat_proportion,carbs_proportion,quality_list,vegan,vegetarian,gluten_free,sugar_free,pork_free,alcohol_free,dairy_free,nut_free,fish_free,shellfish_free,kosher,pescatarian,inactive_time_in_minutes,active_time_in_minutes,protein_g_per_unit,fat_g_per_unit,carbs_g_per_unit
1106,"american 25",226.7537485112800000,0.1287650019628000,0.0622600002080000,14.7853347401240000,0.00859788387689127200,0.00415721852835647900,0.98724489759475220000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.12876500196280000000,0.06226000020800000000,14.78533474012400000000
1107,"german 71",194.5624951812000000,0.1627249974700000,0.0622600002080000,18.4473544884200000,0.00871476215345980700,0.00333434384343504750,0.98795089400310520000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.16272499747000000000,0.06226000020800000000,18.44735448842000000000
1108,"step back",399.7652730684714600,8.3752691353623980,0.4656418538483970,69.2716827678354700,0.10722047153384781000,0.00596116236130480500,0.88681836610484730000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,10,8.37526913536239800000,0.46564185384839696000,69.27168276783547000000
1109,"cold brew coffee",3.3940640855017516,0.5091096128252628,0.0000000000000000,0.2884954472676489,0.63829787234042560000,0.00000000000000000000,0.36170212765957450000,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,560,5,0.50910961282526280000,0.00000000000000000000,0.28849544726764890000
1110,"japanese fried chicken thighs",10113.7803880900230000,134.0656784515520000,986.5726522067360000,245.6559313575136200,0.09812357570305123000,0.72207918867431080000,0.17979723562263820000,"    pork_free  dairy_free nut_free fish_free shellfish_free kosher ",0,0,0,0,1,0,1,1,1,1,1,0,30,60,33.51641961288800000000,246.64316305168400000000,61.41398283937840600000
1111,"grilled radicchio",510.9300000000000000,0.4993875000000000,54.0600000000000000,6.5035124999999990,0.00817824734822617300,0.88531661614499160000,0.10650513650678234000,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,10,5,0.12484687500000000000,13.51500000000000000000,1.62587812499999980000
1112,"tuscan grilled pork ribs",8533.0758971762570000,437.7136702315137000,704.8226120590163000,92.1450000034958100,0.35451551465836260000,0.57085388931260270000,0.07463059602903455000,"  gluten_free sugar_free  alcohol_free dairy_free nut_free fish_free shellfish_free  ",0,0,1,1,0,1,1,1,1,1,0,0,120,15,109.42841755787842000000,176.20565301475406000000,23.03625000087395200000
1113,"jelly doughnuts",20955.7485007878280000,87.1900250833762300,1859.0198000357000000,1135.0238150511540000,0.02829711578722060000,0.60333620138361000000,0.36836668282916930000," vegetarian   pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,0,1,1,0,1,1,1,1,1,720,60,7.26583542361468600000,154.91831666964165000000,94.58531792092951000000
1114,"chocolate frosting",1523.2779803884800000,7.6311599359744005,36.8817095896063950,301.3479660048095600,0.02206424998734457500,0.10663742696696760000,0.87129832304568780000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,1,1,1,1,1,1,0,20,5.08743995731626700000,24.58780639307093000000,200.89864400320639000000
1115,"raspberry frosting",1051.3279995840000000,2.7167999904000000,1.4715999948000000,266.4801599044800000,0.01003736818013633600,0.00543690776424051500,0.98452572405562310000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,1,1,1,1,1,1,0,15,2.71679999040000000000,1.47159999480000000000,266.48015990448000000000
1116,"garlic and olive octopus",5662.1129511718510000,374.6485247919912400,87.0976316261580200,901.3551835706725000,0.27485008913208430000,0.06389666642604304000,0.66125324444187260000,"   sugar_free pork_free alcohol_free dairy_free nut_free  shellfish_free kosher ",0,0,0,1,1,1,1,1,0,1,1,1,150,45,93.66213119799781000000,21.77440790653950500000,225.33879589266812000000
1117,"boiled octopus",928.2399912699804000,168.7811984096000000,11.7727998724196080,24.9039997819803900,0.82148760330578520000,0.05730027540106952000,0.12121212129314535000,"  gluten_free sugar_free pork_free alcohol_free dairy_free nut_free  shellfish_free kosher ",0,0,1,1,1,1,1,1,0,1,1,1,150,45,42.19529960240000000000,2.94319996810490200000,6.22599994549509700000
1118,"pressure cooker octopus",185.8666666700000000,33.7960000000000000,2.3573333300000000,4.9866666700000000,0.82148760330578510000,0.05730027540106951600,0.12121212129314536000,"  gluten_free sugar_free pork_free alcohol_free dairy_free nut_free  shellfish_free kosher ",0,0,1,1,1,1,1,1,0,1,1,1,0,25,8.44900000000000000000,0.58933333250000000000,1.24666666750000000000
1119,"octopus and celery",2834.6524895239763000,240.5306580915200200,77.4731998469035300,244.5901247383764600,0.42753862554143335000,0.13770712491144874000,0.43475424954711794000,"  gluten_free sugar_free pork_free  dairy_free nut_free  shellfish_free kosher ",0,0,1,1,1,0,1,1,0,1,1,1,120,30,60.13266452288000600000,19.36829996172588000000,61.14753118459411500000
1120,"easy apple pie",4147.2809859947040000,39.4118909677269760,142.0495517974648300,685.3014417495433000,0.04547021067912024000,0.16388513437212132000,0.79064465494875850000," vegetarian   pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,0,1,1,0,1,1,1,1,1,300,60,4.92648637096587200000,17.75619397468310400000,85.66268021869291000000
1121,"yeasted doughnuts",20278.4794805598300000,85.4140250833762300,1858.6838000357000000,971.5896398631140000,0.02929464358207472000,0.63747703495616370000,0.33322832146176157000," vegetarian   pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,0,1,1,0,1,1,1,1,1,720,60,7.11783542361468600000,154.89031666964166000000,80.96580332192617000000
1122,"chili verde with pork",6309.1243082349640000,375.7177482731267400,352.3973427863495500,475.3425615234515400,0.31219856175806465000,0.29282072537410414000,0.39498071286783115000,"  gluten_free   alcohol_free dairy_free nut_free fish_free shellfish_free  ",0,0,1,0,0,1,1,1,1,1,0,0,180,60,62.61962471218779000000,58.73289046439159500000,79.22376025390860000000
1123,"town gold champagne cocktail",119.2720646778904800,0.1010198005894432,0.0021923999704421,3.9991271685640450,0.02462492531694575700,0.00053442676803948860,0.97484064791501480000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.10101980058944315000,0.00219239997044205700,3.99912716856404500000
1124,"craft champagne cocktail",406.2900006076000000,0.9758499998960000,0.2491999997200000,46.9425999924200000,0.02025944799169871000,0.00517359679704537200,0.97456695521125600000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.97584999989600000000,0.24919999972000000000,46.94259999242000000000
1125,"sparkling mango",411.9397512144800000,2.9051900071228000,1.3744350040079998,61.0868002144440000,0.04444468237473901000,0.02102662030644821300,0.93452869731881270000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,2.90519000712280000000,1.37443500400799980000,61.08680021444400000000
1126,"kir royale 38",290.6976681866459000,1.8979133308519895,0.2207999995200000,28.1794916763343600,0.06264111456212988000,0.00728756041723023150,0.93007132502063990000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.89791333085198950000,0.22079999952000000000,28.17949167633436000000
1127,"sous le soleil",248.4700886597615300,1.2718124015704420,0.2808771997113262,37.2825974752623350,0.03274888631732547000,0.00723252538748378500,0.96001858829519070000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,1.27181240157044200000,0.28087719971132620000,37.28259747526233500000
1129,"cajun shrimp and sausage skillet",799.2279968984078000,75.8450294024618300,36.5913299491398500,52.2218299588181550,0.46062105820607513000,0.22222599496801518000,0.31715294682590970000,"  gluten_free sugar_free  alcohol_free dairy_free nut_free fish_free   ",0,0,1,1,0,1,1,1,1,0,0,0,10,10,18.96125735061546000000,9.14783248728496200000,13.05545748970453900000
1130,"the battle of ivrea",357.1065848881616000,0.2427423921304420,0.0490272003913262,20.5385923985623440,0.01165329686706076200,0.00235364130552848670,0.98599306182741080000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.24274239213044205000,0.04902720039132617000,20.53859239856234400000
1131,"venetian spritz",137.5379980329600000,0.1443299973696000,0.0000000000000000,8.0188048083780000,0.01768070732679538600,0.00000000000000000000,0.98231929267320470000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.14432999736960000000,0.00000000000000000000,8.01880480837800000000
1132,"boheminan spritz",213.6119970639600000,0.8017799973696000,0.1230000003000000,21.9857172650729960,0.03499618485686328000,0.00536871805484661000,0.95963509708829010000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.80177999736960000000,0.12300000030000000000,21.98571726507299600000
1133,"indian style basmati rice",1629.2724584217965000,25.1917262519274670,38.0422970875304900,323.1730158544902500,0.06519479123485392000,0.09845135628710953000,0.83635385247803650000," vegetarian gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,1,1,1,0,1,1,1,1,1,40,10,6.29793156298186700000,9.51057427188262300000,80.79325396362256000000
1134,"indian butter chicken",4044.0971840422190000,204.1777029493661400,244.2750929538092400,281.1036501022807700,0.27986553208775180000,0.33482685855397454000,0.38530760935827370000,"  gluten_free  pork_free alcohol_free  nut_free fish_free shellfish_free  ",0,0,1,0,1,1,0,1,1,1,0,0,45,30,51.04442573734153400000,61.06877323845231000000,70.27591252557019000000
1135,"shrimp risotto",2655.4919956922550000,111.5055592958348700,74.5468048683372500,354.8626399620389400,0.20614247792212734000,0.13781611584015765000,0.65604140623771510000,"  gluten_free sugar_free pork_free   nut_free fish_free   ",0,0,1,1,1,0,0,1,1,0,0,1,60,30,27.87638982395871800000,18.63670121708431200000,88.71565999050974000000
1137,pupusas,1919.6443357816056000,84.9504600191880000,99.5325736167977600,177.8513999817040200,0.23445317954191966000,0.27469808106015570000,0.49084873939792456000," vegetarian gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,1,1,1,0,1,1,1,1,1,60,15,21.23761500479700000000,24.88314340419944000000,44.46284999542600500000
1138,"quick salsa",349.9628348584600000,15.8304900744221280,1.8998383464636883,78.8220320220843400,0.16395756666946120000,0.01967676748395862800,0.81636566584658020000,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,0,10,3.95762251860553200000,0.47495958661592210000,19.70550800552108600000
1139,taco%20slaw,175.3150001160000000,2.2455000036400000,0.3914000014800000,32.3352000260000000,0.06420832611258223000,0.01119177862157868200,0.92459989526583920000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,1,1,1,1,1,1,70,10,0.56137500091000000000,0.09785000037000000000,8.08380000650000000000
1140,"chocolate financiers",2330.1753664480740000,34.8093713853687060,169.4688505549718000,176.7141992648621200,0.09136499690795784000,0.44480898076367725000,0.46382602232836490000," vegetarian   pork_free alcohol_free   fish_free shellfish_free kosher ",0,1,0,0,1,1,0,0,1,1,1,1,20,40,1.45039047439036280000,7.06120210645715800000,7.36309163603592150000
1141,"raspberry financiers",3019.0453762552734000,59.2105215131247100,128.3354012541037700,464.2345000176220500,0.09084427737202810000,0.19689974839343502000,0.71225597423453690000," vegetarian   pork_free alcohol_free   fish_free shellfish_free kosher ",0,1,0,0,1,1,0,0,1,1,1,1,20,40,2.46710506304686300000,5.34730838558765700000,19.34310416740092000000
1142,"pistachio financiers",1148.4043762552737000,29.6436315131247030,99.6359312541037800,43.8703750176221100,0.17120209162280342000,0.57543151634225550000,0.25336639203494110000," vegetarian   pork_free alcohol_free   fish_free shellfish_free kosher ",0,1,0,0,1,1,0,0,1,1,1,1,20,40,1.23515131304686250000,4.15149713558765750000,1.82793229240092110000
1143,crumpets,1681.8318347460554000,28.1731375964164740,28.3537959191530970,331.4808751267567600,0.07260971807499642000,0.07307532293838502000,0.85431495898661860000," vegetarian   pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,0,1,1,0,1,1,1,1,1,60,30,4.69552293273607900000,4.72563265319218300000,55.24681252112612400000
1145,"chicken schnitzel",1389.9875008008000000,51.4210500703359940,35.7583000532560000,212.7033500040320000,0.17147054514465904000,0.11924095667418626000,0.70928849818115470000,"   sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",0,0,0,1,1,1,1,1,1,1,1,0,30,30,8.57017501172266600000,5.95971667554266650000,35.45055833400533000000
1146,"red wine braised short ribs",6555.7035325993970000,702.2740704453299000,247.7440485905265200,318.0719533792007500,0.55380456461413670000,0.19536786382902750000,0.25082757155683570000,"  gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",0,0,1,0,1,0,1,1,1,1,1,0,180,120,87.78425880566624000000,30.96800607381581500000,39.75899417240009400000
1147,"broccoli cheese soup",4255.5117890743820000,217.2026874690114400,274.7037800346852000,263.6358677668693000,0.28747917532805010000,0.36358489420227070000,0.34893593046967930000,"  gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free  ",0,0,1,1,1,1,0,1,1,1,0,0,30,30,36.20044791150190400000,45.78396333911420000000,43.93931129447821600000
1148,"light and tender sage gnocchi",3529.2600242730000000,72.4440857752900000,217.9155704571100000,340.2299493960350000,0.11488309532646584000,0.34557431412136740000,0.53954259055216670000," vegetarian  sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,1,1,1,0,1,1,1,1,1,45,60,18.11102144382250000000,54.47889261427750000000,85.05748734900875000000
1149,screwdriver,180.0270000000000000,1.3020000000000000,0.3720000000000000,19.3440000000000000,0.06194690265486725600,0.01769911504424778700,0.92035398230088490000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.30200000000000000000,0.37200000000000000000,19.34400000000000000000
1150,"vodka martini",130.3214977512000000,0.0424499985000000,0.0000000000000000,2.4769574124750000,0.01684919966301601000,0.00000000000000000000,0.98315080033698400000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.04244999850000000000,0.00000000000000000000,2.47695741247500000000
1151,"spaghetti al limone",2134.8518278950683000,70.7482468263379900,75.7920058064150500,296.4773537994747700,0.15969624186293135000,0.17108124983292194000,0.66922250830414680000," vegetarian  sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,1,1,1,0,1,1,1,1,1,5,10,17.68706170658449800000,18.94800145160376200000,74.11933844986869000000
1154,"sauteed swiss chard",659.3947499672141000,21.7523374951340640,24.9069624995388140,100.8320849975687400,0.14748208850488648000,0.16887062590705876000,0.68364728558805480000," vegetarian gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,1,1,1,0,1,1,1,1,1,5,5,5.43808437378351600000,6.22674062488470350000,25.20802124939218600000
1155,"easy black beans",3251.6480139976000000,168.7312008948000300,12.0905600585920000,663.6788825471760000,0.19979996722724408000,0.01431681568468084700,0.78588321708807520000,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,180,30,21.09140011185000300000,1.51132000732400000000,82.95986031839700000000
1156,"chicken korma",2576.5071245274294000,78.6496904084300200,75.9242045864261400,467.3881019709894500,0.12645417371497214000,0.12207209597501412000,0.75147373031001370000,"  gluten_free  pork_free alcohol_free   fish_free shellfish_free  ",0,0,1,0,1,1,0,0,1,1,0,0,30,30,19.66242260210750500000,18.98105114660653600000,116.84702549274736000000
1157,"classic sandwich bread",1330.7965372729300000,28.1845062695622400,52.5603031933307600,186.5362016784071700,0.10544896604967678000,0.19664810069707628000,0.69790293325324700000," vegetarian   pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,0,1,1,0,1,1,1,1,1,180,15,3.52306328369528000000,6.57003789916634500000,23.31702520980089600000
1158,"pomegranate paloma",154.8009985391000000,0.1726300007700000,0.1740450023090000,10.5601450439680010,0.01582771147092861700,0.01595744695137996000,0.96821484157769140000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.17263000077000000000,0.17404500230900000000,10.56014504396800100000
1159,"cardamom ice cream",2339.6250071163354000,28.6548053501122400,106.3244755844902000,202.3199950857986400,0.08495365210442697000,0.31522295819591180000,0.59982338969966130000," vegetarian gluten_free  pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,0,1,1,0,1,1,1,1,1,420,20,4.77580089168537400000,17.72074593074836800000,33.71999918096644000000
1160,"cranberry tart",3873.3337431550270000,23.4251243525811250,206.6782592150657600,504.0076378132247000,0.03190951187262954700,0.28153542610803134000,0.68655506201933910000," vegetarian gluten_free  pork_free    fish_free shellfish_free kosher ",0,1,1,0,1,0,0,0,1,1,1,1,300,90,2.92814054407264070000,25.83478240188322000000,63.00095472665308400000
1161,"cherry walnut Brussels sprouts",1221.5740081517802000,22.4005277202808520,81.3743007617696900,115.6608127739100400,0.10208244928704070000,0.37083447472806247000,0.52708307598489690000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free  fish_free shellfish_free kosher ",1,1,1,0,1,1,1,0,1,1,1,1,0,20,5.60013193007021300000,20.34357519044242200000,28.91520319347751000000
1164,"pan roasted quail with italian plums",1255.4617500000000000,13.6147800000000000,55.5892525000000000,186.5578750000000200,0.05323224296018358400,0.21734766151601367000,0.72942009552380280000,"  gluten_free  pork_free alcohol_free  nut_free fish_free shellfish_free  ",0,0,1,0,1,1,0,1,1,1,0,0,0,35,6.80739000000000000000,27.79462625000000000000,93.27893750000001000000
1165,bacon%20wrapped%20partridge,1615.2964811360000000,58.5313330943200000,47.4152857177600000,212.3187562499999800,0.18390732288393932000,0.14898034606658453000,0.66711233104947610000,"   sugar_free   dairy_free nut_free fish_free shellfish_free  ",0,0,0,1,0,0,1,1,1,1,0,0,60,25,29.26566654716000000000,23.70764285888000000000,106.15937812499999000000
1166,"aloo sabzi",1570.3354087647776000,34.1411132152959450,90.6722063885579500,182.5819729697496100,0.11106582969913605000,0.29496940447403620000,0.59396476582682780000," vegetarian gluten_free sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,1,1,1,1,0,1,1,1,1,1,20,20,8.53527830382398600000,22.66805159713949000000,45.64549324243740400000
1167,"coconut chili roasted squash",993.4886752632303000,18.8892201172829960,42.5426520627123700,156.0829471826315300,0.08684107212847915000,0.19558507409919487000,0.71757385377232600000,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,20,20,4.72230502932074900000,10.63566301567809300000,39.02073679565788000000
1168,"snickerdoodle cookies",4152.9939557080670000,37.6335800209637000,183.1604349981715200,592.7885052731056000,0.04625662312342406600,0.22512828192569803000,0.72861509495087780000," vegetarian   pork_free   nut_free fish_free shellfish_free kosher ",0,1,0,0,1,0,0,1,1,1,1,1,25,20,1.56806583420682080000,7.63168479159048000000,24.69952105304606600000
1169,"chocolate crinkle cookies",4819.3705007723320000,32.0975900352454900,260.8429275267054700,601.7737891850194000,0.03587468065861927600,0.29153767360118130000,0.67258764574019940000," vegetarian   pork_free   nut_free fish_free shellfish_free kosher ",0,1,0,0,1,0,0,1,1,1,1,1,150,20,1.60487950176227430000,13.04214637633527300000,30.08868945925097000000
1170,"ginger molasses cookies",7136.5756680271730000,73.1210900803743200,290.7959767302386400,1081.0744368379046000,0.05060312804313929000,0.20124407375129616000,0.74815279820556450000," vegetarian   pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,0,1,1,0,1,1,1,1,1,15,15,1.82802725200935800000,7.26989941825596550000,27.02686092094761600000
1171,"oven pulled pork",8220.8779715912530000,475.6124123068077600,506.2254741595987000,289.5639921923328000,0.37408503187721680000,0.39816322648007996000,0.22775174164270334000,"  gluten_free    dairy_free nut_free  shellfish_free  ",0,0,1,0,0,0,1,1,0,1,0,0,360,30,47.56124123068078000000,50.62254741595987000000,28.95639921923328300000
1172,"quick and easy huevos rancheros",7525.5791509043990000,259.8407235031800000,203.3986443382700300,1237.3370531030660000,0.15279567580906600000,0.11960570653173029000,0.72759861765920360000," vegetarian  sugar_free pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",0,1,0,1,1,1,0,1,1,1,1,1,5,20,43.30678725053000000000,33.89977405637834000000,206.22284218384434000000
1173,horchata,2369.5720161272884000,59.7001400032079200,93.2711400010770600,334.6272607264659000,0.12243707684960853000,0.19128674967175680000,0.68627617347863470000," vegetarian gluten_free  pork_free    fish_free shellfish_free kosher ",0,1,1,0,1,0,0,0,1,1,1,1,720,3,39.80009333547195000000,62.18076000071804000000,223.08484048431060000000
1174,"mole poblano",10585.0431823570690000,228.4809355395947500,661.1745306827897000,1087.6325271861126000,0.11555268443507500000,0.33438453724843640000,0.55006277831648850000,"    pork_free alcohol_free dairy_free  fish_free shellfish_free kosher ",0,0,0,0,1,1,1,0,1,1,1,0,60,360,114.24046776979738000000,330.58726534139487000000,543.81626359305630000000
1175,"classic hot toddy",451.4921669042362000,5.0574783356566730,1.5719200007271767,112.9168203677755600,0.04230563200139685000,0.01314905663906611400,0.94454531135953710000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,5.05747833565667300000,1.57192000072717670000,112.91682036777556000000
1176,"one bowl oatmeal cookies",4872.2189533853910000,53.3857002852997000,157.9755062803568000,819.5947160850219000,0.05178271845806984000,0.15323206628871958000,0.79498521525321060000," vegetarian   pork_free   nut_free fish_free shellfish_free kosher ",0,1,0,0,1,0,0,1,1,1,1,1,50,10,1.77952334284332330000,5.26585020934522700000,27.31982386950073000000
1177,patacones,720.7455964400001000,5.1447999564000000,36.4375999868000000,107.8047990864000000,0.03443936287593554000,0.24391380401730509000,0.72164683310675940000,"vegan vegetarian gluten_free sugar_free pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,1,1,1,1,1,1,1,1,1,0,20,1.28619998910000000000,9.10939999670000000000,26.95119977160000000000
1178,"vegan chocolate coconut ice cream",3150.0365621719334000,29.4546056539574900,233.0742364589574700,283.3942630261233000,0.05395376267589160000,0.42693601766424050000,0.51911021965986790000,"vegan vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,0,1,1,1,1,1,300,40,29.45460565395749000000,233.07423645895747000000,283.39426302612330000000
1179,"vegan vanilla coconut ice cream",3088.9865625438656000,23.1362056540349740,228.6585864590349500,265.2696797091266500,0.04474530143697601000,0.44222451728933330000,0.51303018127369070000,"vegan vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,0,1,1,1,1,1,300,40,23.13620565403497400000,228.65858645903495000000,265.26967970912665000000
1180,"vegan mint chip ice cream",3472.9225568964000000,29.6024305900020000,259.0547511093140000,300.4594359667400500,0.05024884666686197500,0.43973424503900277000,0.51001690829413530000,"vegan vegetarian gluten_free  pork_free alcohol_free  nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,0,1,1,1,1,1,300,40,29.60243059000200000000,259.05475110931400000000,300.45943596674005000000
1181,"vegan peanut butter ice cream",4564.0175621719340000,85.2084056539574800,357.5011864589575000,320.3721130261233000,0.11166354150560061000,0.46849660272463030000,0.41983985576976910000,"vegan vegetarian gluten_free  pork_free    fish_free shellfish_free kosher ",1,1,1,0,1,0,0,0,1,1,1,1,300,40,85.20840565395748000000,357.50118645895750000000,320.37211302612330000000
1189,"raw vegetable salad",1230.7157564248275000,26.9821535461344900,106.5951870237362200,57.1423415178016800,0.14147545366466688000,0.55891025958576860000,0.29961428674956470000," vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",0,1,1,0,1,1,1,1,1,1,1,1,0,15,6.74553838653362300000,26.64879675593405400000,14.28558537945042000000
1190,"ruby diamond",269.3452485702000000,0.1450375010450000,0.1287650018320000,9.0347750999500000,0.01558105945219303400,0.01383294068396596400,0.97058599986384100000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.14503750104500002000,0.12876500183200000000,9.03477509995000000000
1191,"mezcal sunset",194.1733720208000000,0.4527999868000000,0.1558249968000000,25.5548784669000000,0.01730655023539467000,0.00595581540120622200,0.97673763436339910000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,30,5,0.45279998680000000000,0.15582499680000000000,25.55487846690000000000
1192,"smoky robinson",195.4822469622000000,0.0742875022050000,0.0933900003120000,17.7632020827300000,0.00414299264304477100,0.00520833347120564700,0.99064867388574950000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,30,5,0.07428750220500001000,0.09339000031200000000,17.76320208273000000000
1193,especiado,1620.4759911296000000,0.2640000000000000,0.0000000000000000,215.7980000000000000,0.00122187149984726600,0.00000000000000000000,0.99877812850015270000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,300,10,0.01650000000000000000,0.00000000000000000000,13.48737500000000000000
1194,"division bell",205.4757470584500000,0.7748949999450000,0.1378575004575000,18.5486823768900000,0.03981695105375521000,0.00708362468269754400,0.95309942426354720000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.77489499994500000000,0.13785750045750000000,18.54868237689000000000
1195,"aperol kombucha cocktail",1895.1407395762924000,2.1511391957135366,0.5982175977406093,117.2539034345027300,0.01792567294944534200,0.00498501121223075000,0.97708931583832390000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.26889239946419210000,0.07477719971757617000,14.65673792931284100000
1196,electron,172.7452252699577000,0.2922440938002947,0.0793797981733841,15.0932448358398940,0.01889728900670806200,0.00513291121770852900,0.97596979977558340000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,60,5,0.29224409380029470000,0.07937979817338411000,15.09324483583989400000
